word,tag,abstract_id
is,O,63
a,O,63
feasible,O,63
but,O,63
challenging,O,63
task,O,63
.,O,63
Hashtags,B,64
are,O,64
creative,O,64
labels,B,64
used,O,64
in,O,64
micro,B,64
-,I,64
blogs,I,64
to,O,64
characterize,B,64
the,I,64
topic,I,64
of,O,64
a,O,64
message,O,64
/,O,64
discussion,O,64
.,O,64
Regardless,O,64
of,O,64
the,O,64
use,O,64
for,O,64
which,O,64
they,O,64
were,O,64
originally,O,64
intended,O,64
",",O,64
hashtags,B,64
can,O,64
not,O,64
be,O,64
used,O,64
as,O,64
a,O,64
means,O,64
to,O,64
cluster,B,64
messages,I,64
with,O,64
similar,B,64
content,I,64
.,O,64
First,O,64
",",O,64
because,O,64
hashtags,B,64
are,O,64
created,O,64
in,O,64
a,O,64
spontaneous,O,64
and,O,64
highly,O,64
dynamic,O,64
way,O,64
by,O,64
users,O,64
in,O,64
multiple,B,64
languages,I,64
",",O,64
the,O,64
same,O,64
topic,B,64
can,O,64
be,O,64
associated,O,64
with,O,64
different,O,64
hashtags,B,64
",",O,64
and,O,64
conversely,O,64
",",O,64
the,O,64
same,O,64
hashtag,B,64
may,O,64
refer,O,64
to,O,64
different,B,64
topics,I,64
in,O,64
different,O,64
time,O,64
periods,O,64
.,O,64
Second,O,64
",",O,64
contrary,O,64
to,O,64
common,B,64
words,I,64
",",O,64
hashtag,B,64
disambiguation,I,64
is,O,64
complicated,O,64
by,O,64
the,O,64
fact,O,64
that,O,64
no,O,64
sense,B,64
catalogs,I,64
(,O,64
e.g.,O,64
",",O,64
Wikipedia,B,64
or,O,64
WordNet,B,64
),O,64
are,O,64
available,O,64
;,O,64
and,O,64
",",O,64
furthermore,O,64
",",O,64
hashtag,B,64
labels,I,64
are,O,64
difficult,O,64
to,O,64
analyze,O,64
",",O,64
as,O,64
they,O,64
often,O,64
consist,O,64
of,O,64
acronyms,B,64
",",O,64
concatenated,B,64
words,I,64
",",O,64
and,O,64
so,O,64
forth,O,64
.,O,64
A,O,64
common,O,64
way,O,64
to,O,64
determine,O,64
the,O,64
meaning,O,64
of,O,64
hashtags,B,64
has,O,64
been,O,64
to,O,64
analyze,B,64
their,I,64
context,I,64
",",O,64
but,O,64
",",O,64
as,O,64
we,O,64
have,O,64
just,O,64
pointed,O,64
out,O,64
",",O,64
hashtags,B,64
can,O,64
have,O,64
multiple,B,64
and,I,64
variable,I,64
meanings,I,64
.,O,64
In,O,64
this,O,64
article,O,64
",",O,64
we,O,64
propose,O,64
a,O,64
temporal,B,64
sense,I,64
clustering,I,64
algorithm,I,64
based,O,64
on,O,64
the,O,64
idea,O,64
that,O,64
semantically,B,64
related,O,64
hashtags,B,64
have,O,64
similar,B,64
and,I,64
synchronous,I,64
usage,I,64
patterns,I,64
.,O,64
Highly,O,65
frequent,O,65
in,O,65
language,B,65
and,O,65
communication,B,65
",",O,65
metaphor,B,65
represents,O,65
a,O,65
significant,O,65
challenge,O,65
for,O,65
Natural,B,65
Language,I,65
Processing,I,65
(,O,65
NLP,B,65
),O,65
applications,I,65
.,O,65
Computational,B,65
work,I,65
on,I,65
metaphor,I,65
has,O,65
traditionally,O,65
evolved,O,65
around,O,65
the,O,65
use,O,65
of,O,65
hand,O,65
-,O,65
coded,O,65
knowledge,O,65
",",O,65
making,O,65
the,O,65
systems,O,65
hard,O,65
to,O,65
scale,O,65
.,O,65
Recent,O,65
years,O,65
have,O,65
witnessed,O,65
a,O,65
rise,O,65
in,O,65
statistical,B,65
approaches,I,65
to,O,65
metaphor,B,65
processing,I,65
.,O,65
However,O,65
",",O,65
these,O,65
approaches,O,65
often,O,65
require,O,65
extensive,B,65
human,I,65
annotation,I,65
effort,O,65
and,O,65
are,O,65
predominantly,O,65
evaluated,O,65
within,O,65
a,O,65
limited,O,65
domain,O,65
.,O,65
In,O,65
contrast,O,65
",",O,65
we,O,65
experiment,O,65
with,O,65
weakly,O,65
supervised,B,65
and,O,65
unsupervised,B,65
techniques,I,65
—,O,65
with,O,65
little,O,65
or,O,65
no,O,65
annotation,B,65
—,O,65
to,O,65
generalize,O,65
higher,O,65
-,O,65
level,O,65
mechanisms,O,65
of,O,65
metaphor,B,65
from,O,65
distributional,B,65
properties,I,65
of,I,65
concepts,I,65
.,O,65
We,O,65
investigate,O,65
different,O,65
levels,O,65
and,O,65
types,O,65
of,O,65
supervision,B,65
(,O,65
learning,B,65
from,O,65
linguistic,B,65
examples,O,65
vs.,O,65
learning,B,65
from,O,65
a,O,65
given,O,65
set,O,65
of,O,65
metaphorical,B,65
mappings,I,65
vs.,O,65
learning,B,65
without,I,65
annotation,I,65
),O,65
in,O,65
flat,O,65
and,O,65
hierarchical,O,65
",",O,65
unconstrained,O,65
and,O,65
constrained,O,65
clustering,B,65
settings,I,65
.,O,65
Our,O,65
aim,O,65
is,O,65
to,O,65
identify,O,65
the,O,65
optimal,O,65
type,B,65
of,I,65
supervision,I,65
for,O,65
a,O,65
learning,B,65
algorithm,I,65
that,O,65
discovers,B,65
patterns,I,65
of,O,65
metaphorical,B,65
association,I,65
from,B,65
text,I,65
.,O,65
In,O,65
order,O,65
to,O,65
investigate,O,65
the,O,65
scalability,B,65
and,O,65
adaptability,B,65
of,O,65
our,O,65
models,B,65
",",O,65
we,O,65
applied,O,65
them,O,65
to,O,65
data,B,65
in,I,65
three,I,65
languages,I,65
from,O,65
different,B,65
language,I,65
groups,I,65
—,O,65
English,B,65
",",O,65
Spanish,B,65
",",O,65
and,O,65
Russian,B,65
—,O,65
achieving,O,65
state,B,65
-,I,65
of,I,65
-,I,65
the,I,65
-,I,65
art,I,65
results,O,65
with,O,65
little,B,65
supervision,I,65
.,O,65
Finally,O,65
",",O,65
we,O,65
demonstrate,O,65
that,O,65
statistical,B,65
methods,I,65
an,O,65
facilitate,O,65
and,O,65
scale,B,65
up,I,65
cross,B,65
-,I,65
linguistic,I,65
research,O,65
on,O,65
metaphor,B,65
.,O,65
In,O,66
this,O,66
article,O,66
",",O,66
we,O,66
explore,O,66
the,O,66
potential,O,66
of,O,66
using,O,66
sentence,B,66
-,I,66
level,I,66
discourse,I,66
structure,I,66
for,O,66
machine,B,66
translation,I,66
evaluation,I,66
.,O,66
We,O,66
first,O,66
design,O,66
discourse,B,66
-,I,66
aware,I,66
similarity,B,66
measures,I,66
",",O,66
which,O,66
use,O,66
all,B,66
-,I,66
subtree,I,66
kernels,I,66
to,O,66
compare,O,66
discourse,B,66
parse,I,66
trees,I,66
in,O,66
accordance,O,66
with,O,66
the,O,66
Rhetorical,B,66
Structure,I,66
Theory,I,66
(,O,66
RST,I,66
),O,66
.,O,66
Then,O,66
",",O,66
we,O,66
show,O,66
that,O,66
a,O,66
simple,O,66
linear,B,66
combination,I,66
with,O,66
these,O,66
measures,O,66
can,O,66
help,O,66
improve,O,66
various,O,66
existing,O,66
machine,B,66
translation,I,66
evaluation,I,66
metrics,I,66
regarding,O,66
correlation,B,66
with,I,66
human,I,66
judgments,I,66
both,O,66
at,O,66
the,O,66
segment,B,66
level,I,66
and,O,66
at,O,66
the,O,66
system,B,66
level,I,66
.,O,66
This,O,66
suggests,O,66
that,O,66
discourse,B,66
information,I,66
is,O,66
complementary,O,66
to,O,66
the,O,66
information,O,66
used,O,66
by,O,66
many,O,66
of,O,66
the,O,66
existing,O,66
evaluation,B,66
metrics,I,66
",",O,66
and,O,66
thus,O,66
it,O,66
could,O,66
be,O,66
taken,O,66
into,O,66
account,O,66
when,O,66
developing,O,66
richer,O,66
evaluation,B,66
metrics,I,66
",",O,66
such,O,66
as,O,66
the,O,66
WMT-14,B,66
winning,O,66
combined,O,66
metric,B,66
DiscoTKparty,B,66
.,O,66
We,O,66
also,O,66
provide,O,66
a,O,66
detailed,O,66
analysis,O,66
of,O,66
the,O,66
relevance,O,66
of,O,66
various,O,66
discourse,B,66
elements,I,66
and,O,66
relations,O,66
from,O,66
the,O,66
RST,B,66
parse,I,66
trees,I,66
for,O,66
machine,B,66
translation,I,66
evaluation,I,66
.,O,66
In,O,66
particular,O,66
",",O,66
we,O,66
show,O,66
that,O,66
(,O,66
i,O,66
),O,66
all,O,66
aspects,O,66
of,O,66
the,O,66
RST,B,66
tree,I,66
are,O,66
relevant,O,66
",",O,66
(,O,66
ii,O,66
),O,66
nuclearity,B,66
is,O,66
more,O,66
useful,O,66
than,O,66
relation,B,66
type,I,66
",",O,66
and,O,66
(,O,66
iii,O,66
),O,66
the,O,66
similarity,B,66
of,O,66
the,O,66
translation,B,66
RST,B,66
tree,I,66
to,O,66
the,O,66
reference,O,66
RST,B,66
tree,I,66
is,O,66
positively,B,66
correlated,I,66
with,O,66
translation,B,66
quality,I,66
.,O,66
This,O,67
article,O,67
considers,O,67
the,O,67
problem,O,67
of,O,67
correcting,B,67
errors,I,67
made,O,67
by,O,67
English,B,67
as,O,67
a,O,67
Second,B,67
Language,I,67
writers,O,67
from,O,67
a,O,67
machine,B,67
learning,I,67
perspective,I,67
",",O,67
and,O,67
addresses,O,67
an,O,67
important,O,67
issue,O,67
of,O,67
developing,O,67
an,O,67
appropriate,O,67
training,B,67
paradigm,I,67
for,O,67
the,O,67
task,O,67
",",O,67
one,O,67
that,O,67
accounts,O,67
for,O,67
error,B,67
patterns,I,67
of,O,67
non,O,67
-,O,67
native,O,67
writers,O,67
using,O,67
minimal,B,67
supervision,I,67
.,O,67
Existing,O,67
training,B,67
approaches,I,67
present,O,67
a,O,67
trade,O,67
-,O,67
off,O,67
between,O,67
large,B,67
amounts,I,67
of,I,67
cheap,I,67
data,I,67
offered,O,67
by,O,67
the,O,67
native,B,67
-,I,67
trained,I,67
models,I,67
and,O,67
additional,O,67
knowledge,B,67
of,I,67
learner,I,67
error,I,67
patterns,I,67
provided,O,67
by,O,67
the,O,67
more,O,67
expensive,O,67
method,B,67
of,I,67
training,I,67
on,O,67
annotated,B,67
learner,O,67
data,B,67
.,O,67
We,O,67
propose,O,67
a,O,67
novel,O,67
training,B,67
approach,I,67
that,O,67
draws,O,67
on,O,67
the,O,67
strengths,O,67
offered,O,67
by,O,67
the,O,67
two,O,67
standard,O,67
training,B,67
paradigms,I,67
—,O,67
of,O,67
training,B,67
either,O,67
on,O,67
native,O,67
or,O,67
on,O,67
annotated,B,67
learner,I,67
data,I,67
—,O,67
and,O,67
that,O,67
outperforms,B,67
both,O,67
of,O,67
these,O,67
standard,B,67
methods,I,67
.,O,67
Using,O,67
the,O,67
key,O,67
observation,O,67
that,O,67
parameters,B,67
relating,O,67
to,O,67
error,O,67
regularities,O,67
exhibited,O,67
by,O,67
non,O,67
-,O,67
native,O,67
writers,O,67
are,O,67
relatively,O,67
simple,O,67
",",O,67
we,O,67
develop,O,67
models,B,67
that,O,67
can,O,67
incorporate,O,67
knowledge,B,67
about,O,67
error,O,67
regularities,O,67
based,O,67
on,O,67
a,O,67
small,O,67
annotated,B,67
sample,O,67
but,O,67
that,O,67
are,O,67
otherwise,O,67
trained,B,67
on,O,67
native,B,67
English,I,67
data,I,67
.,O,67
The,O,67
key,O,67
contribution,O,67
of,O,67
this,O,67
article,O,67
is,O,67
the,O,67
introduction,O,67
and,O,67
analysis,O,67
of,O,67
two,O,67
methods,B,67
for,O,67
adapting,O,67
the,O,67
learned,B,67
models,I,67
to,O,67
error,O,67
patterns,O,67
of,O,67
non,O,67
-,O,67
native,O,67
writers,O,67
;,O,67
one,O,67
method,B,67
that,O,67
applies,O,67
to,O,67
generative,B,67
classifiers,I,67
and,O,67
a,O,67
second,O,67
that,O,67
applies,O,67
to,O,67
discriminative,B,67
classifiers,I,67
.,O,67
Both,O,67
methods,B,67
demonstrated,O,67
state,B,67
-,I,67
of,I,67
-,I,67
the,I,67
-,I,67
art,I,67
performance,I,67
in,O,67
several,O,67
text,B,67
correction,I,67
competitions,O,67
.,O,67
In,O,67
particular,O,67
",",O,67
the,O,67
Illinois,B,67
system,I,67
that,O,67
implements,O,67
these,O,67
methods,B,67
ranked,O,67
at,O,67
the,O,67
top,O,67
in,O,67
two,O,67
recent,O,67
CoNLL,B,67
shared,O,67
tasks,O,67
on,O,67
error,I,67
correction,I,67
We,O,67
conduct,O,67
further,O,67
evaluation,B,67
of,O,67
the,O,67
proposed,O,67
approaches,B,67
studying,O,67
the,O,67
effect,O,67
of,O,67
using,O,67
error,B,67
data,I,67
from,O,67
speakers,B,67
of,O,67
the,O,67
same,O,67
native,B,67
language,I,67
",",O,67
languages,B,67
that,O,67
are,O,67
closely,O,67
related,O,67
linguistically,B,67
",",O,67
and,O,67
unrelated,B,67
languages,I,67
.,O,67
We,O,68
present,O,68
novel,O,68
methods,B,68
for,O,68
analyzing,B,68
the,I,68
activation,I,68
patterns,I,68
of,O,68
recurrent,B,68
neural,I,68
networks,I,68
from,O,68
a,O,68
linguistic,B,68
point,I,68
of,I,68
view,I,68
and,O,68
explore,O,68
the,O,68
types,B,68
of,I,68
linguistic,I,68
structure,I,68
they,O,68
learn,O,68
.,O,68
As,O,68
a,O,68
case,O,68
study,O,68
",",O,68
we,O,68
use,O,68
a,O,68
standard,B,68
standalone,I,68
language,I,68
model,I,68
",",O,68
and,O,68
a,O,68
multi,B,68
-,I,68
task,I,68
gated,I,68
recurrent,I,68
network,I,68
architecture,I,68
consisting,O,68
of,O,68
two,O,68
parallel,O,68
pathways,O,68
with,O,68
shared,O,68
word,B,68
embeddings,I,68
:,O,68
The,O,68
Visual,B,68
pathway,I,68
is,O,68
trained,B,68
on,O,68
predicting,B,68
the,I,68
representations,I,68
of,O,68
the,O,68
visual,O,68
scene,O,68
corresponding,O,68
to,O,68
an,O,68
input,B,68
sentence,I,68
",",O,68
and,O,68
the,O,68
Textual,B,68
pathway,I,68
is,O,68
trained,B,68
to,O,68
predict,B,68
the,I,68
next,I,68
word,I,68
in,O,68
the,O,68
same,O,68
sentence,B,68
.,O,68
We,O,68
propose,O,68
a,O,68
method,B,68
for,O,68
estimating,O,68
the,O,68
amount,O,68
of,O,68
contribution,O,68
of,O,68
individual,O,68
tokens,B,68
in,O,68
the,O,68
input,B,68
to,O,68
the,O,68
final,B,68
prediction,I,68
of,O,68
the,O,68
networks,B,68
.,O,68
Using,O,68
this,O,68
method,B,68
",",O,68
we,O,68
show,O,68
that,O,68
the,O,68
Visual,B,68
pathway,I,68
pays,O,68
selective,O,68
attention,O,68
to,O,68
lexical,B,68
categories,I,68
and,O,68
grammatical,B,68
functions,I,68
that,O,68
carry,B,68
semantic,I,68
information,I,68
",",O,68
and,O,68
learns,B,68
to,O,68
treat,O,68
word,B,68
types,O,68
differently,O,68
depending,O,68
on,O,68
their,O,68
grammatical,B,68
function,I,68
and,O,68
their,O,68
position,B,68
in,I,68
the,I,68
sequential,I,68
structure,I,68
of,O,68
the,O,68
sentence,O,68
.,O,68
In,O,68
contrast,O,68
",",O,68
the,O,68
language,B,68
models,I,68
are,O,68
comparatively,O,68
more,O,68
sensitive,O,68
to,O,68
words,B,68
with,I,68
a,I,68
syntactic,I,68
function,I,68
.,O,68
Further,O,68
analysis,O,68
of,O,68
the,O,68
most,O,68
informative,O,68
n,B,68
-,I,68
gram,I,68
contexts,I,68
for,O,68
each,O,68
model,B,68
shows,O,68
that,O,68
in,O,68
comparison,O,68
with,O,68
the,O,68
VISUAL,B,68
pathway,I,68
",",O,68
the,O,68
language,B,68
models,I,68
react,O,68
more,O,68
strongly,O,68
to,O,68
abstract,O,68
contexts,B,68
that,O,68
represent,B,68
syntactic,I,68
constructions,I,68
.,O,68
We,O,69
introduce,O,69
HyperLex,B,69
—,O,69
a,O,69
data,B,69
set,I,69
and,O,69
evaluation,B,69
resource,I,69
that,O,69
quantifies,O,69
the,O,69
extent,O,69
of,O,69
the,O,69
semantic,B,69
category,I,69
membership,I,69
",",O,69
that,O,69
is,O,69
",",O,69
type,O,69
-,O,69
of,O,69
relation,O,69
",",O,69
also,O,69
known,O,69
as,O,69
hyponymy,B,69
–,O,69
hypernymy,B,69
or,O,69
lexical,B,69
entailment,I,69
(,O,69
LE,B,69
),O,69
relation,O,69
between,O,69
"2,616",O,69
concept,B,69
pairs,I,69
.,O,69
Cognitive,B,69
psychology,I,69
research,O,69
has,O,69
established,O,69
that,O,69
typicality,O,69
and,O,69
category,B,69
/,O,69
class,I,69
membership,I,69
are,O,69
computed,O,69
in,O,69
human,B,69
semantic,I,69
memory,I,69
as,O,69
a,O,69
gradual,B,69
rather,O,69
than,O,69
binary,B,69
relation,I,69
.,O,69
Nevertheless,O,69
",",O,69
most,O,69
NLP,B,69
research,O,69
and,O,69
existing,O,69
large,B,69
-,I,69
scale,I,69
inventories,I,69
of,O,69
concept,B,69
category,I,69
membership,I,69
(,O,69
WordNet,B,69
",",O,69
DBPedia,B,69
",",O,69
etc,O,69
.,O,69
),O,69
treat,O,69
category,B,69
membership,I,69
and,O,69
LE,B,69
as,O,69
binary,B,69
.,O,69
To,O,69
address,O,69
this,O,69
",",O,69
we,O,69
asked,O,69
hundreds,O,69
of,O,69
native,B,69
English,I,69
speakers,I,69
to,O,69
indicate,O,69
typicality,O,69
and,O,69
strength,O,69
of,O,69
category,B,69
membership,I,69
between,O,69
a,O,69
diverse,O,69
range,O,69
of,O,69
concept,B,69
pairs,I,69
on,O,69
a,O,69
crowdsourcing,O,69
platform,O,69
.,O,69
Our,O,69
results,O,69
confirm,O,69
that,O,69
category,B,69
membership,I,69
and,O,69
LE,B,69
are,O,69
indeed,O,69
more,O,69
gradual,B,69
than,O,69
binary,B,69
.,O,69
We,O,69
then,O,69
compare,O,69
these,O,69
human,B,69
judgments,I,69
with,O,69
the,O,69
predictions,B,69
of,O,69
automatic,O,69
systems,O,69
",",O,69
which,O,69
reveals,O,69
a,O,69
huge,O,69
gap,O,69
between,O,69
human,B,69
performance,I,69
and,O,69
state,B,69
-,I,69
of,I,69
-,I,69
the,I,69
-,I,69
art,I,69
LE,B,69
",",O,69
distributional,B,69
and,O,69
representation,B,69
learning,I,69
models,I,69
",",O,69
and,O,69
substantial,O,69
differences,O,69
between,O,69
the,O,69
models,B,69
themselves,O,69
.,O,69
We,O,69
discuss,O,69
a,O,69
pathway,O,69
for,O,69
improving,O,69
semantic,B,69
models,I,69
to,O,69
overcome,O,69
this,O,69
discrepancy,O,69
",",O,69
and,O,69
indicate,O,69
future,O,69
application,B,69
areas,I,69
for,O,69
improved,O,69
graded,B,69
LE,I,69
systems,I,69
.,O,69
We,O,70
explore,O,70
the,O,70
concept,O,70
of,O,70
hybrid,B,70
grammars,I,70
",",O,70
which,O,70
formalize,B,70
and,O,70
generalize,B,70
a,O,70
range,O,70
of,O,70
existing,B,70
frameworks,I,70
for,O,70
dealing,O,70
with,O,70
discontinuous,B,70
syntactic,I,70
structures,I,70
.,O,70
Covered,O,70
are,O,70
both,O,70
discontinuous,B,70
phrase,I,70
structures,I,70
and,O,70
non,B,70
-,I,70
projective,I,70
dependency,I,70
structures,I,70
.,O,70
Technically,O,70
",",O,70
hybrid,B,70
grammars,I,70
are,O,70
related,O,70
to,O,70
synchronous,B,70
grammars,I,70
",",O,70
where,O,70
one,O,70
grammar,B,70
component,I,70
generates,O,70
linear,B,70
structures,I,70
and,O,70
another,O,70
generates,O,70
hierarchical,B,70
structures,I,70
.,O,70
By,O,70
coupling,O,70
lexical,B,70
elements,I,70
of,O,70
both,O,70
components,B,70
together,O,70
",",O,70
discontinuous,B,70
structures,I,70
result,O,70
.,O,70
Several,O,70
types,O,70
of,O,70
hybrid,B,70
grammars,I,70
are,O,70
characterized,O,70
.,O,70
We,O,70
also,O,70
discuss,O,70
grammar,B,70
induction,I,70
from,O,70
treebanks,B,70
.,O,70
The,O,70
main,O,70
advantage,O,70
over,O,70
existing,O,70
frameworks,B,70
is,O,70
the,O,70
ability,O,70
of,O,70
hybrid,B,70
grammars,I,70
to,O,70
separate,O,70
discontinuity,B,70
of,O,70
the,O,70
desired,O,70
structures,B,70
from,O,70
time,B,70
complexity,I,70
of,I,70
parsing,I,70
.,O,70
This,O,70
permits,O,70
exploration,O,70
of,O,70
a,O,70
large,O,70
variety,O,70
of,O,70
parsing,B,70
algorithms,I,70
for,O,70
discontinuous,B,70
structures,I,70
",",O,70
with,O,70
different,O,70
properties,O,70
.,O,70
This,O,70
is,O,70
confirmed,O,70
by,O,70
the,O,70
reported,O,70
experimental,O,70
results,O,70
",",O,70
which,O,70
show,O,70
a,O,70
wide,O,70
variety,O,70
of,O,70
running,B,70
time,I,70
",",O,70
accuracy,B,70
",",O,70
and,O,70
frequency,B,70
of,I,70
parse,I,70
failures,I,70
.,O,70
In,O,71
this,O,71
article,O,71
",",O,71
we,O,71
conduct,O,71
an,O,71
empirical,O,71
investigation,B,71
of,I,71
translation,I,71
divergences,I,71
between,O,71
Chinese,B,71
and,O,71
English,B,71
relying,O,71
on,O,71
a,O,71
parallel,B,71
treebank,I,71
.,O,71
To,O,71
do,O,71
this,O,71
",",O,71
we,O,71
first,O,71
devise,B,71
a,I,71
hierarchical,I,71
alignment,I,71
scheme,I,71
where,O,71
Chinese,B,71
and,O,71
English,B,71
parse,B,71
trees,I,71
are,I,71
aligned,I,71
in,O,71
a,O,71
way,O,71
that,O,71
eliminates,O,71
conflicts,O,71
and,O,71
redundancies,O,71
between,O,71
word,B,71
alignments,I,71
and,O,71
syntactic,B,71
parses,I,71
to,O,71
prevent,O,71
the,O,71
generation,B,71
of,O,71
spurious,O,71
translation,B,71
divergences,I,71
.,O,71
Using,O,71
this,O,71
Hierarchically,B,71
Aligned,I,71
Chinese,I,71
–,I,71
English,I,71
Parallel,I,71
Treebank,I,71
(,O,71
HACEPT,B,71
),O,71
",",O,71
we,O,71
are,O,71
able,O,71
to,O,71
semi,B,71
-,I,71
automatically,I,71
identify,I,71
and,O,71
categorize,B,71
the,O,71
translation,B,71
divergences,I,71
between,O,71
the,O,71
two,O,71
languages,B,71
and,O,71
quantify,O,71
each,O,71
type,O,71
of,O,71
translation,B,71
divergence,I,71
.,O,71
Our,O,71
results,O,71
show,O,71
that,O,71
the,O,71
translation,B,71
divergences,I,71
are,O,71
much,O,71
broader,O,71
than,O,71
described,O,71
in,O,71
previous,O,71
studies,O,71
that,O,71
are,O,71
largely,O,71
based,O,71
on,O,71
anecdotal,B,71
evidence,I,71
and,O,71
linguistic,B,71
knowledge,I,71
.,O,71
The,O,71
distribution,B,71
of,I,71
the,I,71
translation,I,71
divergences,I,71
also,O,71
shows,O,71
that,O,71
some,O,71
high,O,71
-,O,71
profile,O,71
translation,B,71
divergences,I,71
that,O,71
motivate,O,71
previous,O,71
research,O,71
are,O,71
actually,O,71
very,O,71
rare,O,71
in,O,71
our,O,71
data,B,71
",",O,71
whereas,O,71
other,O,71
translation,B,71
divergences,I,71
that,O,71
have,O,71
previously,O,71
received,O,71
little,O,71
attention,O,71
actually,O,71
exist,O,71
in,O,71
large,O,71
quantities,O,71
.,O,71
We,O,71
also,O,71
show,O,71
that,O,71
HACEPT,B,71
allows,O,71
the,O,71
extraction,B,71
of,I,71
syntax,I,71
-,I,71
based,I,71
translation,I,71
rules,I,71
",",O,71
most,O,71
of,O,71
which,O,71
are,O,71
expressive,O,71
enough,O,71
to,O,71
capture,B,71
the,I,71
translation,I,71
divergences,I,71
",",O,71
and,O,71
point,O,71
out,O,71
that,O,71
the,O,71
syntactic,B,71
annotation,I,71
in,O,71
existing,O,71
treebanks,B,71
is,O,71
not,O,71
optimal,O,71
for,O,71
extracting,B,71
such,O,71
translation,B,71
rules,I,71
.,O,71
We,O,71
also,O,71
discuss,O,71
the,O,71
implications,O,71
of,O,71
our,O,71
study,O,71
for,O,71
attempts,O,71
to,O,71
bridge,O,71
translation,B,71
divergences,I,71
by,O,71
devising,B,71
shared,I,71
semantic,I,71
representations,I,71
across,I,71
languages,I,71
.,O,71
Our,O,71
quantitative,O,71
results,O,71
lend,O,71
further,O,71
support,O,71
to,O,71
the,O,71
observation,O,71
that,O,71
although,O,71
it,O,71
is,O,71
possible,O,71
to,O,71
bridge,O,71
some,O,71
translation,B,71
divergences,I,71
with,O,71
semantic,B,71
representations,I,71
",",O,71
other,O,71
translation,B,71
divergences,I,71
are,O,71
open,O,71
-,O,71
ended,O,71
",",O,71
thus,O,71
building,B,71
a,I,71
semantic,I,71
representation,I,71
that,O,71
captures,B,71
all,I,71
possible,I,71
translation,I,71
divergences,I,71
may,O,71
be,O,71
impractical,O,71
.,O,71
Probabilistic,B,72
finite,I,72
-,I,72
state,I,72
automata,I,72
are,O,72
a,O,72
formalism,B,72
that,O,72
is,O,72
widely,O,72
used,O,72
in,O,72
many,O,72
problems,O,72
of,O,72
automatic,B,72
speech,I,72
recognition,I,72
and,O,72
natural,B,72
language,I,72
processing,I,72
.,O,72
Probabilistic,B,72
finite,I,72
-,I,72
state,I,72
automata,I,72
are,O,72
closely,O,72
related,O,72
to,O,72
other,O,72
finite,B,72
-,I,72
state,I,72
models,I,72
as,O,72
weighted,B,72
finite,I,72
-,I,72
state,I,72
automata,I,72
",",O,72
word,B,72
lattices,I,72
",",O,72
and,O,72
hidden,B,72
Markov,I,72
models,I,72
.,O,72
Therefore,O,72
",",O,72
they,O,72
share,O,72
many,O,72
similar,O,72
properties,O,72
and,O,72
problems,O,72
.,O,72
Entropy,B,72
measures,I,72
of,O,72
finite,B,72
-,I,72
state,I,72
models,I,72
have,O,72
been,O,72
investigated,O,72
in,O,72
the,O,72
past,O,72
in,O,72
order,O,72
to,O,72
study,O,72
the,O,72
information,B,72
capacity,I,72
of,O,72
these,O,72
models,O,72
.,O,72
The,O,72
derivational,B,72
entropy,I,72
quantifies,O,72
the,O,72
uncertainty,B,72
that,O,72
the,O,72
model,O,72
has,O,72
about,O,72
the,O,72
probability,B,72
distribution,I,72
it,O,72
represents,O,72
.,O,72
The,O,72
derivational,B,72
entropy,I,72
in,O,72
a,O,72
finite,B,72
-,I,72
state,I,72
automaton,I,72
is,O,72
computed,O,72
from,O,72
the,O,72
probability,O,72
that,O,72
is,O,72
accumulated,O,72
in,O,72
all,O,72
of,O,72
its,O,72
individual,B,72
state,I,72
sequences,I,72
.,O,72
The,O,72
computation,O,72
of,O,72
the,O,72
entropy,B,72
from,O,72
a,O,72
weighted,B,72
finite,I,72
-,I,72
state,I,72
automaton,I,72
requires,O,72
a,O,72
normalized,B,72
model,I,72
.,O,72
This,O,72
article,O,72
studies,O,72
an,O,72
efficient,O,72
computation,O,72
of,O,72
the,O,72
derivational,B,72
entropy,I,72
of,O,72
left,O,72
-,O,72
to,O,72
-,O,72
right,O,72
probabilistic,B,72
finite,I,72
-,I,72
state,I,72
automata,I,72
",",O,72
and,O,72
it,O,72
introduces,O,72
an,O,72
efficient,O,72
algorithm,B,72
for,O,72
normalizing,O,72
weighted,B,72
finite,I,72
-,I,72
state,I,72
automata,I,72
.,O,72
The,O,72
efficient,O,72
computation,O,72
of,O,72
the,O,72
derivational,B,72
entropy,I,72
is,O,72
also,O,72
extended,O,72
to,O,72
continuous,B,72
hidden,I,72
Markov,I,72
models,I,72
.,O,72
The,O,73
general,O,73
problem,O,73
of,O,73
finding,O,73
satisfying,O,73
solutions,O,73
to,O,73
constraint,B,73
-,I,73
based,I,73
underspecified,I,73
representations,I,73
of,I,73
quantifier,I,73
scope,I,73
is,O,73
NP,B,73
-,I,73
complete,I,73
.,O,73
Existing,O,73
frameworks,B,73
",",O,73
including,O,73
Dominance,B,73
Graphs,I,73
",",O,73
Minimal,B,73
Recursion,I,73
Semantics,I,73
",",O,73
and,O,73
Hole,B,73
Semantics,I,73
",",O,73
have,O,73
struggled,O,73
to,O,73
balance,O,73
expressivity,B,73
and,O,73
tractability,B,73
in,O,73
order,O,73
to,O,73
cover,O,73
real,O,73
natural,B,73
language,I,73
sentences,I,73
with,O,73
efficient,B,73
algorithms,I,73
.,O,73
We,O,73
